ISODateTimeUTC,SecondsSince1970,COG,Heel,Heel_Abs,Heel_Lwd,Lat,LatBow,LatCenter,LatStern,Line_C,Line_L,Line_R,Log,Lon,LonBow,LonCenter,LonStern,MagneticVariation,ROT,Side_lines,SOG,TimeLocal,TimeUTC,Total_lines,Trim,TWA,TWA_Abs,TWD,TWS,VMG,run,rider_name,boat_name,maneuver_type,interval_duration,start_time,end_time,target_id,maneuver_index,Timestamp GPS,Latitude,Longitude,Euler_X (deg),Euler_Y (deg),LoadCell_1,LoadCell_2,LoadCell_3,LoadCell_4,LoadCell_5,LoadCell_6,F_front,F_back,M_tot_X,M_tot_Y,M_front_X,M_front_Y,M_back_X,M_back_Y,P_front_X,P_front_Y,P_back_X,P_back_Y
2025-06-08 07:47:38.460000+00:00,1749368858.46,245.6,54.7,54.7,54.7,43.5203854,43.52038462,43.52038722,43.52038982,104.0,4.0,2.9,6485.176,4.1055309,4.105528529,4.105536433,4.105544337,2.5,-9.091,6.9,20.6,1749376058460.0,1749368858460.0,110.9,5.0,61.652,61.652,307.252,9.062,9.781,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:38.548000+00:00,1749368858.548,245.5,55.2,55.2,55.2,43.5203815,43.520380717,43.520383327,43.520385937,98.3,4.7,3.6,6486.237,4.1055189,4.105516531,4.105524428,4.105532326,2.5,-1.136,8.3,20.7,1749376058548.0,1749368858548.0,106.6,4.2,61.858,61.858,307.358,9.036,9.763,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:38.657000+00:00,1749368858.657,245.9,55.9,55.9,55.9,43.520377,43.520376229,43.520378799,43.520381369,99.7,4.7,6.7,6487.355,4.1055065,4.105504123,4.105512046,4.105519968,2.5,3.636,11.4,20.7,1749376058657.999,1749368858657.999,111.1,5.7,61.59,61.59,307.49,9.003,9.849,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:38.759000+00:00,1749368858.759,243.8,48.1,48.1,48.1,43.520373,43.520372166,43.520374945,43.520377724,121.1,6.9,8.4,6488.465,4.1054939,4.105491564,4.105499351,4.105507139,2.5,-20.792,15.3,20.8,1749376058759.0,1749368858759.0,136.4,1.3,63.811,63.811,307.611,8.972,9.18,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:38.859000+00:00,1749368858.859,246.3,54.2,54.2,54.2,43.5203693,43.520368541,43.520371071,43.5203736,126.0,4.94,5.887,6489.546,4.1054815,4.105479116,4.105487063,4.10549501,2.5,25.0,10.828,20.8,1749376058859.0,1749368858859.0,128.159,3.9,61.431,61.431,307.731,8.942,9.947,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:38.957000+00:00,1749368858.957,247.6,57.3,57.3,57.3,43.5203651,43.520364381,43.520366779,43.520369177,113.6,3.0,3.4,6490.635,4.1054693,4.105466893,4.105474917,4.105482941,2.5,13.131,6.4,20.9,1749376058957.999,1749368858957.999,120.0,3.6,60.25,60.25,307.85,8.913,10.371,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:39.059000+00:00,1749368859.059,244.7,65.9,65.9,65.9,43.5203609,43.520360093,43.520362783,43.520365472,105.0,4.156,4.4,6491.695,4.1054575,4.105455146,4.105462993,4.105470839,2.5,-28.713,6.9,21.0,1749376059059.0,1749368859059.0,114.5,8.2,63.271,63.271,307.971,8.894,9.445,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:39.158000+00:00,1749368859.158,243.8,61.8,61.8,61.8,43.5203569,43.520356066,43.520358845,43.520361624,99.9,5.3,3.41,6492.753,4.1054456,4.105443264,4.105451051,4.105458839,2.5,-9.0,7.395,21.0,1749376059158.999,1749368859158.999,109.054,12.5,64.291,64.291,308.091,8.884,9.11,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:39.260000+00:00,1749368859.26,245.3,56.1,56.1,56.1,43.5203524,43.520351611,43.520354241,43.520356871,95.6,5.5,2.4,6493.85,4.1054335,4.105431134,4.10543902,4.105446905,2.5,14.706,7.9,20.9,1749376059260.998,1749368859260.998,103.5,8.2,62.913,62.913,308.213,8.874,9.517,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:39.359000+00:00,1749368859.359,243.2,48.5,48.5,48.5,43.5203479,43.520347049,43.520349886,43.520352724,100.5,8.3,2.351,6494.983,4.1054209,4.105418576,4.105426323,4.10543407,2.5,-21.428,9.385,21.1,1749376059359.0,1749368859359.0,109.588,5.4,65.131,65.131,308.331,8.864,8.874,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:39.459000+00:00,1749368859.459,243.9,49.1,49.1,49.1,43.5203436,43.520342769,43.520345538,43.520348307,104.9,8.6,2.3,6496.084,4.1054086,4.105406262,4.105414056,4.10542185,2.5,7.0,10.9,21.2,1749376059459.0,1749368859459.0,115.8,3.7,64.551,64.551,308.451,8.854,9.11,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:39.559000+00:00,1749368859.559,244.1,44.9,44.9,44.9,43.5203394,43.520338575,43.520341324,43.520344073,106.9,7.7,2.1,6497.188,4.1053962,4.105393858,4.105401665,4.105409472,2.5,2.0,9.8,21.2,1749376059559.0,1749368859559.0,116.7,1.0,64.471,64.471,308.571,8.844,9.137,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:39.657000+00:00,1749368859.657,245.2,54.5,54.5,54.5,43.5203354,43.520334608,43.520337248,43.520339888,105.3,7.648,2.3,6498.283,4.1053838,4.105381436,4.105389315,4.105397194,2.5,11.111,9.8,21.2,1749376059657.999,1749368859657.999,116.543,4.8,63.49,63.49,308.69,8.834,9.463,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:39.748000+00:00,1749368859.748,245.8,54.5,54.5,54.5,43.5203311,43.520330326,43.520332906,43.520335486,106.6,7.6,2.2,6499.398,4.1053713,4.105368925,4.105376841,4.105384758,2.5,6.667,9.8,21.4,1749376059748.0,1749368859748.0,116.4,8.3,62.998,62.998,308.798,8.825,9.716,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,0,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:39.859000+00:00,1749368859.859,245.2,50.0,50.0,50.0,43.5203265,43.520325708,43.520328348,43.520330988,104.1,8.4,2.1,6500.558,4.1053584,4.105356036,4.105363915,4.105371794,2.5,-5.405,10.5,21.4,1749376059859.0,1749368859859.0,114.6,3.5,63.731,63.731,308.931,8.814,9.471,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:39.960000+00:00,1749368859.96,243.9,45.6,45.6,45.6,43.5203223,43.520321469,43.520324238,43.520327007,106.514,7.5,2.4,6501.654,4.1053461,4.105343762,4.105351556,4.10535935,2.5,-12.871,9.9,21.4,1749376059960.0,1749368859960.0,116.226,0.7,65.152,65.152,309.052,8.804,8.993,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:40.064000+00:00,1749368860.064,244.5,49.6,49.6,49.6,43.5203182,43.520317387,43.520320097,43.520322806,109.0,6.5,2.4,6502.783,4.1053333,4.10533095,4.105338784,4.105346617,2.5,5.769,8.9,21.4,1749376060064.0,1749368860064.0,117.9,3.2,64.664,64.664,309.164,8.794,9.158,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:40.161000+00:00,1749368860.161,246.1,47.3,47.3,47.3,43.5203142,43.520313435,43.520315985,43.520318535,110.0,5.7,2.4,6503.922,4.1053203,4.10531792,4.105325854,4.105333789,2.5,16.327,8.1,21.6,1749376060161.999,1749368860161.999,118.1,7.3,63.162,63.162,309.262,8.784,9.752,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:40.260000+00:00,1749368860.26,247.4,47.5,47.5,47.5,43.5203101,43.520309374,43.520311793,43.520314212,112.3,5.2,3.3,6505.058,4.1053074,4.105304996,4.105313009,4.105321021,2.5,13.265,8.5,21.6,1749376060260.0,1749368860260.0,120.8,3.8,61.96,61.96,309.36,8.774,10.154,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:40.358000+00:00,1749368860.358,246.3,48.2,48.2,48.2,43.5203064,43.520305641,43.520308171,43.5203107,113.3,5.1,3.497,6506.154,4.1052948,4.105292416,4.105300363,4.10530831,2.5,-11.224,7.761,21.7,1749376060358.0,1749368860358.0,119.914,-0.7,63.158,63.158,309.458,8.764,9.798,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:40.459000+00:00,1749368860.459,248.2,52.6,52.6,52.6,43.5203028,43.520302099,43.520304436,43.520306773,112.0,3.3,3.7,6507.239,4.1052823,4.105279882,4.105287941,4.105295999,2.5,18.812,7.0,21.7,1749376060459.0,1749368860459.0,119.0,2.2,61.359,61.359,309.559,8.754,10.401,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:40.558000+00:00,1749368860.558,248.4,61.3,61.3,61.3,43.520299,43.520298305,43.520300622,43.520302939,107.7,2.5,2.1,6508.333,4.1052698,4.105267379,4.105275449,4.105283518,2.5,2.02,4.6,21.6,1749376060558.0,1749368860558.0,112.3,4.6,61.258,61.258,309.658,8.744,10.387,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:40.658000+00:00,1749368860.658,247.3,56.9,56.9,56.9,43.5202949,43.520294171,43.5202966,43.520299029,98.1,2.5,1.7,6509.432,4.1052574,4.105254998,4.105263005,4.105271012,2.5,-10.891,4.2,21.6,1749376060658.999,1749368860658.999,102.3,2.2,62.459,62.459,309.759,8.734,9.987,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:40.759000+00:00,1749368860.759,245.5,63.3,63.3,63.3,43.5202907,43.520289917,43.520292527,43.520295137,90.7,3.8,2.048,6510.543,4.1052449,4.105242531,4.105250428,4.105258326,2.5,-18.0,5.991,21.6,1749376060759.0,1749368860759.0,101.902,1.6,64.359,64.359,309.859,8.724,9.347,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:40.860000+00:00,1749368860.86,245.6,55.5,55.5,55.5,43.5202863,43.52028552,43.52028812,43.52029072,93.7,5.4,2.4,6511.62,4.105233,4.105230629,4.105238533,4.105246437,2.5,0.99,7.8,21.7,1749376060860.0,1749368860860.0,101.5,-1.9,64.36,64.36,309.96,8.714,9.39,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:40.947000+00:00,1749368860.947,242.8,56.5,56.5,56.5,43.5202825,43.520281637,43.520284514,43.52028739,94.844,4.3,2.4,6512.691,4.1052208,4.105218484,4.105226204,4.105233923,2.5,-32.184,6.7,21.6,1749376060947.0,1749368860947.0,101.257,-3.9,67.247,67.247,310.047,8.705,8.354,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:41.072000+00:00,1749368861.072,246.5,57.1,57.1,57.1,43.5202781,43.520277347,43.520279857,43.520282366,96.5,3.777,2.0,6513.718,4.1052096,4.105207212,4.105215171,4.105223131,2.5,29.366,6.7,21.5,1749376061072.998,1749368861072.998,100.905,-0.2,63.666,63.666,310.166,8.685,9.538,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:41.164000+00:00,1749368861.164,242.0,59.5,59.5,59.5,43.5202734,43.520272514,43.520275468,43.520278423,92.9,3.4,2.05,6514.826,4.1051975,4.105195201,4.105202864,4.105210527,2.5,-49.449,6.7,21.3,1749376061164.0,1749368861164.0,100.651,0.8,68.248,68.248,310.248,8.667,7.894,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:41.253000+00:00,1749368861.253,243.0,60.0,60.0,60.0,43.520269,43.520268143,43.520271,43.520273857,93.7,4.6,2.1,6515.853,4.1051863,4.10518398,4.105191713,4.105199446,2.5,11.111,6.7,21.3,1749376061253.999,1749368861253.999,100.4,2.1,67.329,67.329,310.329,8.649,8.21,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:41.358000+00:00,1749368861.358,241.6,59.4,59.4,59.4,43.5202646,43.520263702,43.520266695,43.520269689,92.0,3.8,1.8,6516.93,4.1051744,4.10517211,4.105179744,4.105187379,2.5,-13.461,5.6,21.1,1749376061358.0,1749368861358.0,97.6,0.4,68.822,68.822,310.422,8.628,7.623,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:41.460000+00:00,1749368861.46,242.9,62.7,62.7,62.7,43.5202599,43.52025904,43.520261907,43.520264774,93.3,4.4,1.9,6517.953,4.1051635,4.105161182,4.105168908,4.105176635,2.5,12.621,6.3,21.0,1749376061460.998,1749368861460.998,99.6,4.7,67.615,67.615,310.515,8.608,7.997,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:41.559000+00:00,1749368861.559,239.6,56.5,56.5,56.5,43.520255,43.520254045,43.520257229,43.520260414,98.299,3.8,2.0,6518.98,4.1051527,4.105150454,4.10515794,4.105165426,2.5,-33.673,5.8,20.9,1749376061559.0,1749368861559.0,103.659,4.8,71.003,71.003,310.603,8.588,6.803,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:41.658000+00:00,1749368861.658,237.9,57.7,57.7,57.7,43.5202501,43.520249097,43.520252441,43.520255785,103.4,2.3,2.1,6520.029,4.1051416,4.105139394,4.105146747,4.105154099,2.5,-17.0,4.4,20.8,1749376061658.999,1749368861658.999,107.8,1.5,72.793,72.793,310.693,8.568,6.153,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:41.759000+00:00,1749368861.759,239.2,58.8,58.8,58.8,43.5202456,43.520244633,43.520247856,43.520251078,112.3,0.7,1.8,6521.012,4.1051311,4.105128864,4.105136318,4.105143773,2.5,13.0,2.5,20.6,1749376061759.0,1749368861759.0,114.8,3.8,71.583,71.583,310.783,8.548,6.508,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:41.860000+00:00,1749368861.86,239.1,51.1,51.1,51.1,43.5202405,43.52023953,43.520242762,43.520245994,103.8,0.4,1.8,6522.025,4.1051207,4.105118466,4.105125913,4.10513336,2.5,-0.98,2.2,20.4,1749376061860.999,1749368861860.999,106.0,-2.1,71.775,71.775,310.875,8.528,6.38,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:41.960000+00:00,1749368861.96,236.6,58.5,58.5,58.5,43.520236,43.520234961,43.520238425,43.52024189,99.5,0.452,1.8,6522.995,4.1051104,4.105108226,4.105115472,4.105122718,2.5,-25.0,2.252,20.2,1749376061960.998,1749368861960.998,99.874,-1.0,74.365,74.365,310.965,8.508,5.444,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:42.052000+00:00,1749368862.052,238.9,63.5,63.5,63.5,43.5202309,43.520229925,43.520233176,43.520236426,92.0,0.5,1.8,6523.974,4.1051005,4.105098271,4.105105702,4.105113134,2.5,25.274,2.3,20.1,1749376062052.0,1749368862052.0,94.3,3.0,72.131,72.131,311.031,8.495,6.167,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:42.160000+00:00,1749368862.16,234.7,59.6,59.6,59.6,43.5202254,43.520224309,43.520227946,43.520231582,91.845,0.3,1.8,6525.0,4.1050903,4.105088175,4.105095258,4.105102342,2.5,-38.532,2.145,19.9,1749376062160.999,1749368862160.999,93.99,3.3,76.397,76.397,311.097,8.484,4.68,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:42.263000+00:00,1749368862.263,233.3,55.8,55.8,55.8,43.5202195,43.520218372,43.520222133,43.520225894,91.7,0.2,1.8,6525.99,4.1050811,4.105079012,4.105085971,4.10509293,2.5,-13.725,2.0,19.8,1749376062263.0,1749368862263.0,93.7,4.8,77.858,77.858,311.158,8.474,4.165,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:42.359000+00:00,1749368862.359,228.9,50.7,50.7,50.7,43.5202138,43.520212559,43.520216696,43.520220833,92.2,0.252,1.748,6526.954,4.1050721,4.105070138,4.105076678,4.105083218,2.5,-45.833,2.0,19.6,1749376062359.0,1749368862359.0,95.326,12.5,82.315,82.315,311.215,8.464,2.621,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:42.446000+00:00,1749368862.446,228.5,45.7,45.7,45.7,43.5202074,43.520206149,43.520210319,43.520214489,94.8,0.3,1.7,6527.971,4.1050631,4.10506115,4.10506765,4.10507415,2.5,-4.598,2.0,19.4,1749376062446.0,1749368862446.0,96.8,15.9,82.768,82.768,311.268,8.455,2.442,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:42.558000+00:00,1749368862.558,225.9,51.5,51.5,51.5,43.5202016,43.520200286,43.520204666,43.520209046,92.4,0.1,1.7,6529.003,4.1050531,4.10505123,4.105057463,4.105063696,2.5,-23.214,1.8,19.4,1749376062558.0,1749368862558.0,94.2,13.2,85.435,85.435,311.335,8.444,1.544,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:42.657000+00:00,1749368862.657,231.4,45.8,45.8,45.8,43.5201956,43.520194422,43.520198348,43.520202275,88.2,0.2,1.9,6530.069,4.1050428,4.105040765,4.105047548,4.105054331,2.5,55.001,2.1,19.2,1749376062657.999,1749368862657.999,90.3,3.8,79.995,79.995,311.395,8.434,3.336,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:42.759000+00:00,1749368862.759,231.4,30.1,30.1,30.1,43.5201906,43.520189422,43.520193348,43.520197275,83.5,0.2,2.153,6531.022,4.1050332,4.105031165,4.105037948,4.105044731,2.5,0.0,2.454,19.3,1749376062759.0,1749368862759.0,84.846,1.6,80.055,80.055,311.455,8.424,3.333,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:42.858000+00:00,1749368862.858,234.8,12.4,12.4,12.4,43.5201869,43.520185812,43.520189439,43.520193067,76.7,0.4,2.4,6531.942,4.105023,4.105020872,4.105027964,4.105035057,2.5,34.344,2.8,19.1,1749376062858.0,1749368862858.0,79.5,1.5,76.715,76.715,311.515,8.414,4.389,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:42.959000+00:00,1749368862.959,243.3,11.0,11.0,11.0,43.5201847,43.520183852,43.520186679,43.520189507,83.3,1.8,2.4,6532.824,4.1050125,4.105010174,4.105017928,4.105025681,2.5,84.158,4.2,19.0,1749376062959.0,1749368862959.0,87.5,3.5,68.275,68.275,311.575,8.404,7.033,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:43.055000+00:00,1749368863.055,253.6,15.7,15.7,15.7,43.5201831,43.520182567,43.520184344,43.520186121,86.769,4.2,2.543,6533.649,4.1050025,4.105000002,4.105008328,4.105016654,2.5,107.292,6.481,17.9,1749376063055.0,1749368863055.0,93.25,1.4,58.011,58.011,311.611,8.394,9.483,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:43.160000+00:00,1749368863.16,258.3,23.9,23.9,23.9,43.5201818,43.520181417,43.520182693,43.52018397,90.6,6.3,2.7,6534.397,4.1049934,4.10499085,4.104999349,4.105007848,2.5,44.34,9.0,17.2,1749376063160.999,1749368863160.999,99.6,-1.4,53.332,53.332,311.632,8.384,10.271,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:43.262000+00:00,1749368863.262,259.9,21.7,21.7,21.7,43.5201802,43.520179869,43.520180973,43.520182076,95.0,7.1,3.777,6535.067,4.1049854,4.104982837,4.104991381,4.104999926,2.5,15.841,9.82,15.9,1749376063262.0,1749368863262.0,106.726,-2.1,51.752,51.752,311.652,8.374,9.843,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:43.358000+00:00,1749368863.358,255.2,17.5,17.5,17.5,43.5201785,43.520178018,43.520179625,43.520181233,102.9,5.8,4.8,6535.763,4.1049771,4.104974583,4.104982974,4.104991365,2.5,-48.958,10.6,14.0,1749376063358.0,1749368863358.0,113.5,-1.0,56.472,56.472,311.672,8.364,7.733,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:43.457000+00:00,1749368863.457,254.1,7.9,7.9,7.9,43.520177,43.520176483,43.520178207,43.520179931,97.3,4.1,4.3,6536.444,4.1049689,4.104966396,4.104974743,4.10498309,2.5,-11.0,8.4,13.6,1749376063457.999,1749368863457.999,105.7,0.7,57.592,57.592,311.692,8.354,7.289,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:43.548000+00:00,1749368863.548,256.2,0.1,0.1,0.1,43.5201763,43.52017585,43.520177351,43.520178852,88.6,6.8,4.391,6537.126,4.1049605,4.104957971,4.1049664,4.104974829,2.5,23.077,11.039,13.6,1749376063548.999,1749368863548.999,107.126,0.4,55.51,55.51,311.71,8.345,7.701,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:43.657000+00:00,1749368863.657,264.0,-14.7,14.7,-14.7,43.520177,43.520176803,43.52017746,43.520178118,88.8,9.043,4.5,6537.745,4.1049529,4.104950311,4.104958942,4.104967574,2.5,71.56,14.2,13.3,1749376063657.999,1749368863657.999,108.833,4.8,47.732,47.732,311.732,8.334,8.946,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:43.757000+00:00,1749368863.757,276.7,-14.8,14.8,-14.8,43.5201786,43.52017882,43.520178086,43.520177352,93.3,11.1,6.0,6538.367,4.1049455,4.104942914,4.104951534,4.104960154,2.5,127.001,17.1,13.1,1749376063757.998,1749368863757.998,110.4,6.4,35.052,35.052,311.752,8.324,10.724,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:43.860000+00:00,1749368863.86,287.3,-10.7,10.7,-10.7,43.5201807,43.520181261,43.52017939,43.520177518,84.6,7.8,6.7,6538.986,4.1049384,4.104935914,4.104944201,4.104952487,2.5,103.919,14.5,12.1,1749376063860.0,1749368863860.0,99.1,8.1,24.472,24.472,311.772,8.314,11.013,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:43.959000+00:00,1749368863.959,292.5,-11.2,11.2,-11.2,43.5201822,43.520182923,43.520180514,43.520178106,76.3,4.6,6.8,6539.559,4.1049316,4.104929194,4.104937213,4.104945231,2.5,52.525,11.4,12.0,1749376063959.0,1749368863959.0,87.7,6.5,19.292,19.292,311.792,8.304,11.326,08_06_2025_Run1,Karl,Karl Maeder,Tack,14.0,1749368859.859,1749368873.859,1,1,,,,,,,,,,,,,,,,,,,,,,,
