ISODateTimeUTC,SecondsSince1970,SOG,TWA,TWS,TWD,BelowLineCalc,central,COG,COG_Mag,DistanceToLeader,Heel,Heel_Abs,Heel_Lwd,Lat,LatBow,LatCenter,lateral,LatStern,Leg,Log,LogAlongCourse,Lon,LonBow,LonCenter,LonStern,MagneticVariation,Rank,ROT,TimeLocal,TimeUTC,Trim,TWA_Abs,VMC,VMG,XTE,run,interval_id,boat_name,opponent_name,boat_role,boat_weight,interval_duration,mast_brand,load_cell,pol_ratio,SOG_ref,leg_type
2025-11-26T12:20:09.556Z,1764159609.556,23.8,20.867,19.389,328.167,,126.9,307.3,304.3,,50.1,50.1,50.1,43.0483621,43.048363244,43.04835943,0.0,43.048355617,,15098.454,,6.1074058,6.107403745,6.107410595,6.107417446,3,,33.0,1764163209556.998,1764159609556.998,9.6,20.867,,22.239,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:09.660Z,1764159609.66,23.7,21.298,19.368,328.198,,120.1,306.9,303.9,,51.1,51.1,51.1,43.0483686,43.048369734,43.048365955,1.674146864,43.048362176,,15099.661,,6.1073939,6.107391834,6.107398721,6.107405608,3,,-3.846,1764163209660.999,1764159609660.999,6.6,21.298,,22.081,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:09.762Z,1764159609.762,23.6,20.729,19.348,328.229,,123.9,307.5,304.5,,52.9,52.9,52.9,43.0483753,43.048376449,43.048372618,3.3,43.048368787,,15100.889,,6.1073819,6.10737985,6.107386683,6.107393515,3,,5.941,1764163209762.0,1764159609762.0,5.6,20.729,,22.072,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:09.861Z,1764159609.861,23.6,20.559,19.328,328.259,,128.0,307.7,304.7,,56.3,56.3,56.3,43.0483816,43.048382755,43.048378906,2.403446376,43.048375057,,15102.09,,6.1073699,6.107367856,6.10737467,6.107381484,3,,2.0,1764163209861.999,1764159609861.999,7.5,20.559,,22.097,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:09.961Z,1764159609.961,23.5,22.589,19.308,328.289,,126.5,305.7,302.7,,49.2,49.2,49.2,43.0483876,43.048388702,43.048385029,1.506897343,43.048381357,,15103.278,,6.1073578,6.107355702,6.107362696,6.107369689,3,,-20.0,1764163209961.998,1764159609961.998,10.7,22.589,,21.697,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:10.052Z,1764159610.052,23.4,24.205,19.31,328.305,,113.9,304.1,301.1,,52.3,52.3,52.3,43.048394,43.048395059,43.04839153,0.7,43.048388002,,15104.467,,6.1073461,6.107343961,6.107351092,6.107358223,3,,-17.777,1764163210052.0,1764159610052.0,12.5,24.205,,21.343,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:10.158Z,1764159610.158,23.4,21.716,19.332,328.316,,107.8,306.6,303.6,,57.0,57.0,57.0,43.0484007,43.048401826,43.048398073,1.8,43.048394321,,15105.688,,6.1073342,6.107332126,6.10733904,6.107345954,3,,23.365,1764163210158.999,1764159610158.999,8.2,21.716,,21.739,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:10.260Z,1764159610.26,23.4,20.726,19.352,328.326,,138.685,307.6,304.6,,62.1,62.1,62.1,43.0484073,43.048408452,43.048404612,8.9,43.048400772,,15106.857,,6.107323,6.107320953,6.107327776,6.107334599,3,,9.901,1764163210260.0,1764159610260.0,10.6,20.726,,21.886,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:10.348Z,1764159610.348,23.4,19.435,19.37,328.335,,165.9,308.9,305.9,,55.9,55.9,55.9,43.0484141,43.048415286,43.048411334,5.9,43.048407381,,15108.091,,6.107311,6.107308989,6.107315692,6.107322394,3,,14.607,1764163210348.998,1764159610348.998,9.3,19.435,,22.067,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:10.459Z,1764159610.459,23.3,20.046,19.392,328.346,,145.9,308.3,305.3,,52.8,52.8,52.8,43.0484209,43.04842207,43.04841817,1.5,43.048414269,,15109.3,,6.1072994,6.107297372,6.107304131,6.107310889,3,,-5.455,1764163210459.0,1764159610459.0,7.4,20.046,,21.888,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:10.556Z,1764159610.556,23.5,20.256,19.411,328.356,,118.5,308.1,305.1,,54.1,54.1,54.1,43.0484275,43.048428665,43.048424782,1.402000128,43.048420898,,15110.495,,6.1072878,6.107285767,6.107292544,6.107299321,3,,-2.041,1764163210556.998,1764159610556.998,10.9,20.256,,22.047,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:10.658Z,1764159610.658,23.4,20.366,19.432,328.366,,98.2,308.0,305.0,,47.4,47.4,47.4,43.0484344,43.048435562,43.048431688,1.3,43.048427813,,15111.698,,6.1072764,6.107274364,6.10728115,6.107287937,3,,-0.98,1764163210658.999,1764159610658.999,6.0,20.366,,21.937,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:10.759Z,1764159610.759,23.4,18.976,19.452,328.376,,103.0,309.4,306.4,,52.9,52.9,52.9,43.0484409,43.048442098,43.048438104,1.2,43.048434109,,15112.899,,6.1072646,6.107262604,6.107269258,6.107275913,3,,14.0,1764163210759.0,1764159610759.0,4.0,18.976,,22.128,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:10.860Z,1764159610.86,23.4,21.386,19.472,328.386,,106.819,307.0,304.0,,56.2,56.2,56.2,43.048447,43.048448136,43.048444349,0.4,43.048440561,,15114.074,,6.1072528,6.107250737,6.107257615,6.107264492,3,,-23.762,1764163210860.0,1764159610860.0,7.7,21.386,,21.789,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:10.960Z,1764159610.96,23.2,22.696,19.492,328.396,,110.6,305.7,302.7,,52.1,52.1,52.1,43.0484533,43.048454402,43.048450729,2.5,43.048447057,,15115.275,,6.1072408,6.107238702,6.107245696,6.107252689,3,,-13.0,1764163210960.0,1764159610960.0,8.5,22.696,,21.404,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:11.060Z,1764159611.06,23.3,22.812,19.488,328.412,,113.5,305.6,302.6,,48.9,48.9,48.9,43.0484598,43.048460899,43.048457235,1.810345045,43.048453572,,15116.47,,6.1072291,6.107226999,6.107234002,6.107241004,3,,-1.0,1764163211060.0,1764159611060.0,11.1,22.812,,21.478,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:11.163Z,1764159611.163,23.3,21.033,19.467,328.433,,111.9,307.4,304.4,,52.7,52.7,52.7,43.0484661,43.048467247,43.048463424,1.1,43.048459602,,15117.65,,6.1072174,6.107215348,6.107222189,6.107229031,3,,17.476,1764163211163.0,1764159611163.0,10.4,21.033,,21.748,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:11.262Z,1764159611.262,23.3,22.352,19.448,328.452,,109.3,306.1,303.1,,52.3,52.3,52.3,43.0484722,43.048473312,43.048469604,3.7,43.048465896,,15118.859,,6.1072051,6.107203012,6.107209971,6.107216929,3,,-13.131,1764163211262.0,1764159611262.0,9.2,22.352,,21.549,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:11.359Z,1764159611.359,23.2,24.172,19.428,328.472,,118.3,304.3,301.3,,56.3,56.3,56.3,43.0484783,43.048479364,43.048475817,4.438578433,43.048472271,,15120.067,,6.1071928,6.107190666,6.10719778,6.107204894,3,,-18.557,1764163211359.0,1764159611359.0,7.0,24.172,,21.166,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:11.459Z,1764159611.459,23.4,24.492,19.408,328.492,,127.5,304.0,301.0,,51.2,51.2,51.2,43.0484844,43.048485456,43.048481937,5.2,43.048478417,,15121.282,,6.1071804,6.107178258,6.107185398,6.107192537,3,,-3.0,1764163211459.0,1764159611459.0,7.3,24.492,,21.294,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:11.546Z,1764159611.546,23.4,24.509,19.391,328.509,,129.73,304.0,301.0,,52.9,52.9,52.9,43.0484909,43.048491956,43.048488437,2.6,43.048484917,,15122.483,,6.1071686,6.107166458,6.107173598,6.107180737,3,,0.0,1764163211546.0,1764159611546.0,10.7,24.509,,21.292,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:11.657Z,1764159611.657,23.4,21.632,19.368,328.532,,132.6,306.9,303.9,,56.0,56.0,56.0,43.0484972,43.048498334,43.048494555,3.1,43.048490776,,15123.658,,6.107157,6.107154934,6.107161821,6.107168708,3,,25.893,1764163211657.999,1764159611657.999,9.7,21.632,,21.752,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:11.759Z,1764159611.759,23.4,21.752,19.348,328.552,,153.4,306.8,303.8,,60.3,60.3,60.3,43.0485037,43.048504831,43.048501061,5.1,43.048497291,,15124.833,,6.1071456,6.107143531,6.107150427,6.107157323,3,,-0.99,1764163211759.0,1764159611759.0,5.2,21.752,,21.734,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:11.858Z,1764159611.858,23.3,20.672,19.328,328.572,,138.8,307.9,304.9,,61.0,61.0,61.0,43.0485099,43.04851106,43.048507194,1.8,43.048503328,,15126.015,,6.1071338,6.107131761,6.107138557,6.107145353,3,,11.111,1764163211858.0,1764159611858.0,5.8,20.672,,21.8,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:11.960Z,1764159611.96,23.2,23.092,19.308,328.592,,117.175,305.5,302.5,,57.1,57.1,57.1,43.048516,43.048517096,43.048513442,1.697512472,43.048509787,,15127.189,,6.107122,6.107119897,6.107126908,6.107133919,3,,-23.301,1764163211960.998,1764159611960.998,5.6,23.092,,21.341,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:12.059Z,1764159612.059,23.2,23.341,19.312,328.641,,96.6,305.3,302.3,,58.7,58.7,58.7,43.0485222,43.048523291,43.048519654,1.6,43.048516018,,15128.332,,6.1071108,6.107108691,6.10711572,6.107122749,3,,-2.041,1764163212059.0,1764159612059.0,9.0,23.341,,21.301,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:12.161Z,1764159612.161,23.0,21.713,19.332,328.713,,97.26,307.0,304.0,,56.9,56.9,56.9,43.0485285,43.048529636,43.048525849,0.6,43.048522061,,15129.493,,6.1070994,6.107097337,6.107104215,6.107111092,3,,16.505,1764163212161.999,1764159612161.999,11.0,21.713,,21.368,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:12.262Z,1764159612.262,22.9,21.783,19.352,328.783,,97.9,307.0,304.0,,55.1,55.1,55.1,43.0485347,43.048535836,43.048532049,2.6,43.048528261,,15130.655,,6.1070879,6.107085837,6.107092715,6.107099592,3,,0.0,1764163212262.0,1764159612262.0,16.4,21.783,,21.265,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:12.364Z,1764159612.364,22.9,22.155,19.373,328.855,,106.7,306.7,303.7,,46.0,46.0,46.0,43.0485408,43.048541928,43.048538167,1.5,43.048534406,,15131.816,,6.1070763,6.107074229,6.107081133,6.107088038,3,,-2.941,1764163212364.0,1764159612364.0,11.5,22.155,,21.209,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:12.457Z,1764159612.457,22.9,23.221,19.392,328.921,,122.6,305.7,302.7,,45.0,45.0,45.0,43.048547,43.048548102,43.048544429,3.5,43.048540757,,15132.972,,6.1070649,6.107062802,6.107069796,6.107076789,3,,-10.638,1764163212457.999,1764159612457.999,3.3,23.221,,21.045,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:12.561Z,1764159612.561,22.8,22.493,19.412,328.993,,128.0,306.5,303.5,,51.4,51.4,51.4,43.0485533,43.048554423,43.04855068,2.198947436,43.048546936,,15134.12,,6.1070537,6.107051623,6.107058546,6.107065469,3,,7.767,1764163212561.0,1764159612561.0,2.8,22.493,,21.066,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:12.648Z,1764159612.648,22.7,21.354,19.43,329.054,,114.1,307.7,304.7,,57.1,57.1,57.1,43.0485592,43.048560355,43.048556506,1.1,43.048552657,,15135.249,,6.1070424,6.107040356,6.10704717,6.107053984,3,,13.793,1764163212648.0,1764159612648.0,6.8,21.354,,21.142,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:12.759Z,1764159612.759,22.7,23.431,19.452,329.131,,99.2,305.7,302.7,,55.5,55.5,55.5,43.0485653,43.048566402,43.048562729,0.1,43.048559057,,15136.378,,6.1070313,6.107029202,6.107036196,6.107043189,3,,-18.018,1764163212759.0,1764159612759.0,15.9,23.431,,20.828,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:12.858Z,1764159612.858,22.6,22.401,19.472,329.201,,109.697,306.8,303.8,,56.4,56.4,56.4,43.0485715,43.048572631,43.048568861,5.1,43.048565091,,15137.54,,6.1070198,6.107017731,6.107024627,6.107031523,3,,11.111,1764163212858.0,1764159612858.0,14.5,22.401,,20.895,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:12.957Z,1764159612.957,22.5,22.871,19.492,329.271,,120.3,306.4,303.4,,49.2,49.2,49.2,43.0485773,43.04857842,43.048574686,2.5,43.048570951,,15138.709,,6.1070078,6.10700572,6.107012652,6.107019584,3,,-4.0,1764163212957.999,1764159612957.999,14.7,22.871,,20.731,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:13.063Z,1764159613.063,22.5,25.719,19.462,329.319,,122.9,303.6,300.6,,48.8,48.8,48.8,43.0485837,43.048584745,43.048581262,2.3,43.048577779,,15139.917,,6.1069958,6.106993648,6.107000821,6.107007994,3,,-26.666,1764163213063.0,1764159613063.0,6.6,25.719,,20.271,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:13.160Z,1764159613.16,22.5,23.348,19.404,329.348,,127.6,306.0,303.0,,56.9,56.9,56.9,43.0485897,43.04859081,43.048587111,1.422613926,43.048583411,,15141.071,,6.1069842,6.10698211,6.106989077,6.106996044,3,,24.742,1764163213160.0,1764159613160.0,5.9,23.348,,20.658,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:13.262Z,1764159613.262,22.5,24.279,19.343,329.379,,120.4,305.1,302.1,,55.6,55.6,55.6,43.0485958,43.048596886,43.048593267,0.5,43.048589648,,15142.28,,6.1069719,6.106969786,6.106976832,6.106983878,3,,-8.823,1764163213262.0,1764159613262.0,9.6,24.279,,20.51,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:13.359Z,1764159613.359,22.5,25.108,19.285,329.408,,109.7,304.3,301.3,,53.5,53.5,53.5,43.0486019,43.048602964,43.048599417,0.307920797,43.048595871,,15143.468,,6.1069599,6.106957766,6.10696488,6.106971994,3,,-8.248,1764163213359.0,1764159613359.0,10.1,25.108,,20.374,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:13.464Z,1764159613.464,22.6,25.039,19.222,329.439,,120.3,304.4,301.4,,61.2,61.2,61.2,43.0486082,43.048609267,43.048605711,0.1,43.048602155,,15144.676,,6.1069478,6.106945668,6.106952774,6.10695988,3,,0.952,1764163213464.0,1764159613464.0,9.0,25.039,,20.476,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:13.560Z,1764159613.56,22.7,23.868,19.164,329.468,,139.7,305.6,302.6,,59.9,59.9,59.9,43.048614,43.048615099,43.048611435,0.295918282,43.048607772,,15145.893,,6.1069351,6.106932999,6.106940002,6.106947004,3,,12.5,1764163213560.0,1764159613560.0,7.0,23.868,,20.759,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:13.657Z,1764159613.657,22.9,27.497,19.105,329.497,,152.4,302.0,299.0,,58.6,58.6,58.6,43.0486201,43.048621101,43.048617765,0.495917934,43.04861443,,15147.108,,6.1069227,6.106920509,6.106927812,6.106935116,3,,-36.735,1764163213657.999,1764159613657.999,8.7,27.497,,20.313,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:13.757Z,1764159613.757,23.1,25.427,19.045,329.527,,134.6,304.1,301.1,,57.6,57.6,57.6,43.0486262,43.048627259,43.04862373,0.7,43.048620202,,15148.323,,6.1069103,6.106908161,6.106915292,6.106922423,3,,21.0,1764163213757.998,1764159613757.998,15.4,25.427,,20.862,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:13.846Z,1764159613.846,23.3,26.054,18.992,329.554,,125.967,303.5,300.5,,51.4,51.4,51.4,43.0486323,43.048633342,43.048629868,0.7,43.048626395,,15149.505,,6.1068984,6.106896246,6.106903427,6.106910609,3,,-6.742,1764163213846.999,1764159613846.999,14.3,26.054,,20.932,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:13.957Z,1764159613.957,23.2,24.487,18.925,329.587,,115.2,305.1,302.1,,45.7,45.7,45.7,43.0486389,43.048639986,43.048636367,0.9,43.048632748,,15150.738,,6.1068862,6.106884086,6.106891132,6.106898178,3,,14.414,1764163213957.999,1764159613957.999,9.8,24.487,,21.113,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:14.065Z,1764159614.065,23.3,23.026,18.867,329.626,,103.8,306.6,303.6,,48.3,48.3,48.3,43.0486456,43.048646726,43.048642973,0.8,43.048639221,,15151.953,,6.1068744,6.106872326,6.10687924,6.106886154,3,,13.889,1764163214065.999,1764159614065.999,5.2,23.026,,21.444,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:14.160Z,1764159614.16,23.4,21.464,18.819,329.664,,97.9,308.2,305.2,,47.6,47.6,47.6,43.0486519,43.048653068,43.048649176,1.8,43.048645284,,15153.134,,6.1068627,6.10686067,6.106867437,6.106874205,3,,16.842,1764163214160.999,1764159614160.999,8.4,21.464,,21.777,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:14.260Z,1764159614.26,23.5,23.704,18.77,329.704,,94.0,306.0,303.0,,49.1,49.1,49.1,43.0486583,43.04865941,43.048655711,0.1,43.048652011,,15154.303,,6.1068513,6.10684921,6.106856177,6.106863144,3,,-22.0,1764163214260.998,1764159614260.998,8.2,23.704,,21.517,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:14.360Z,1764159614.36,23.4,22.244,18.719,329.744,,123.0,307.5,304.5,,44.4,44.4,44.4,43.0486649,43.048666049,43.048662218,3.6,43.048658387,,15155.53,,6.1068392,6.10683715,6.106843983,6.106850815,3,,15.0,1764163214360.999,1764159614360.999,9.2,22.244,,21.659,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:14.456Z,1764159614.456,23.5,23.183,18.671,329.783,,138.4,306.6,303.6,,41.7,41.7,41.7,43.0486715,43.048672626,43.048668873,1.2,43.048665121,,15156.706,,6.1068279,6.106825826,6.10683274,6.106839654,3,,-9.375,1764163214456.999,1764159614456.999,6.6,23.183,,21.602,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:14.558Z,1764159614.558,23.5,21.123,18.621,329.823,,119.506,308.7,305.7,,41.1,41.1,41.1,43.0486782,43.04867938,43.048675446,1.350746603,43.048671511,,15157.882,,6.1068167,6.106814684,6.106821405,6.106828126,3,,20.792,1764163214558.0,1764159614558.0,7.0,21.123,,21.921,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:14.657Z,1764159614.657,23.4,20.663,18.571,329.863,,100.8,309.2,306.2,,43.6,43.6,43.6,43.0486848,43.048685993,43.048682016,1.5,43.048678038,,15159.033,,6.1068058,6.106803798,6.106810472,6.106817146,3,,5.0,1764163214657.999,1764159614657.999,5.0,20.663,,21.895,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:14.757Z,1764159614.757,23.2,20.503,18.521,329.903,,78.4,309.4,306.4,,50.1,50.1,50.1,43.048691,43.048692198,43.048688204,1.751256844,43.048684209,,15160.175,,6.1067946,6.106792604,6.106799258,6.106805913,3,,2.0,1764163214757.998,1764159614757.998,8.1,20.503,,21.73,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:14.857Z,1764159614.857,23.1,22.843,18.472,329.943,,71.0,307.1,304.1,,53.1,53.1,53.1,43.0486972,43.048698339,43.048694543,2.0,43.048690746,,15161.311,,6.1067835,6.106781439,6.106788308,6.106795177,3,,-23.232,1764163214857.0,1764159614857.0,7.0,22.843,,21.288,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
2025-11-26T12:20:14.948Z,1764159614.948,22.9,22.679,18.426,329.979,,68.2,307.3,304.3,,57.6,57.6,57.6,43.0487032,43.048704344,43.04870053,1.4,43.048696717,,15162.445,,6.1067722,6.106770145,6.106776995,6.106783846,3,,2.198,1764163214948.0,1764159614948.0,7.7,22.679,,21.129,,26_11_2025_Run1,1,Karl Maeder,,slave,115.49,97.41300010681152,Levi,2,92.91640302538902,22.842258672460343,upwind
