ISODateTimeUTC,SecondsSince1970,COG,Heel,Heel_Abs,Heel_Lwd,Lat,LatBow,LatCenter,LatStern,Line_C,Line_L,Line_R,Log,Lon,LonBow,LonCenter,LonStern,MagneticVariation,ROT,Side_lines,SOG,TimeLocal,TimeUTC,Total_lines,Trim,TWA,TWA_Abs,TWD,TWS,VMG,run,rider_name,boat_name,maneuver_index,maneuver_type,interval_duration,start_time,end_time,Line_R2,Line_L2,Line_C2,side_line2,total_line2,Timestamp GPS,Latitude,Longitude,Euler_X (deg),Euler_Y (deg),LoadCell_1,LoadCell_2,LoadCell_3,LoadCell_4,LoadCell_5,LoadCell_6,F_front,F_back,M_tot_X,M_tot_Y,M_front_X,M_front_Y,M_back_X,M_back_Y,P_front_X,P_front_Y,P_back_X,P_back_Y
2025-06-08 07:47:41.358000+00:00,1749368861.358,241.6,59.4,59.4,59.4,43.5202646,43.520263702,43.520266695,43.520269689,92.0,3.8,1.8,6516.93,4.1051744,4.10517211,4.105179744,4.105187379,2.5,-13.461,5.6,21.1,1749376061358.0,1749368861358.0,97.6,0.4,68.822,68.822,310.422,8.628,7.623,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,1.8,3.8,92.0,5.6,97.6,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:41.460000+00:00,1749368861.46,242.9,62.7,62.7,62.7,43.5202599,43.52025904,43.520261907,43.520264774,93.3,4.4,1.9,6517.953,4.1051635,4.105161182,4.105168908,4.105176635,2.5,12.621,6.3,21.0,1749376061460.998,1749368861460.998,99.6,4.7,67.615,67.615,310.515,8.608,7.997,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,1.9,4.4,93.3,6.300000000000001,99.6,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:41.559000+00:00,1749368861.559,239.6,56.5,56.5,56.5,43.520255,43.520254045,43.520257229,43.520260414,98.299,3.8,2.0,6518.98,4.1051527,4.105150454,4.10515794,4.105165426,2.5,-33.673,5.8,20.9,1749376061559.0,1749368861559.0,103.659,4.8,71.003,71.003,310.603,8.588,6.803,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,2.0,3.8,98.299,5.8,104.099,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:41.658000+00:00,1749368861.658,237.9,57.7,57.7,57.7,43.5202501,43.520249097,43.520252441,43.520255785,103.4,2.3,2.1,6520.029,4.1051416,4.105139394,4.105146747,4.105154099,2.5,-17.0,4.4,20.8,1749376061658.999,1749368861658.999,107.8,1.5,72.793,72.793,310.693,8.568,6.153,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,2.1,2.3,103.4,4.4,107.8,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:41.759000+00:00,1749368861.759,239.2,58.8,58.8,58.8,43.5202456,43.520244633,43.520247856,43.520251078,112.3,0.7,1.8,6521.012,4.1051311,4.105128864,4.105136318,4.105143773,2.5,13.0,2.5,20.6,1749376061759.0,1749368861759.0,114.8,3.8,71.583,71.583,310.783,8.548,6.508,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,0.7,1.8,112.3,2.5,114.8,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:41.860000+00:00,1749368861.86,239.1,51.1,51.1,51.1,43.5202405,43.52023953,43.520242762,43.520245994,103.8,0.4,1.8,6522.025,4.1051207,4.105118466,4.105125913,4.10513336,2.5,-0.98,2.2,20.4,1749376061860.999,1749368861860.999,106.0,-2.1,71.775,71.775,310.875,8.528,6.38,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,0.4,1.8,103.8,2.2,106.0,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:41.960000+00:00,1749368861.96,236.6,58.5,58.5,58.5,43.520236,43.520234961,43.520238425,43.52024189,99.5,0.452,1.8,6522.995,4.1051104,4.105108226,4.105115472,4.105122718,2.5,-25.0,2.252,20.2,1749376061960.998,1749368861960.998,99.874,-1.0,74.365,74.365,310.965,8.508,5.444,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,0.452,1.8,99.5,2.252,101.752,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:42.052000+00:00,1749368862.052,238.9,63.5,63.5,63.5,43.5202309,43.520229925,43.520233176,43.520236426,92.0,0.5,1.8,6523.974,4.1051005,4.105098271,4.105105702,4.105113134,2.5,25.274,2.3,20.1,1749376062052.0,1749368862052.0,94.3,3.0,72.131,72.131,311.031,8.495,6.167,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,0.5,1.8,92.0,2.3,94.3,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:42.160000+00:00,1749368862.16,234.7,59.6,59.6,59.6,43.5202254,43.520224309,43.520227946,43.520231582,91.845,0.3,1.8,6525.0,4.1050903,4.105088175,4.105095258,4.105102342,2.5,-38.532,2.145,19.9,1749376062160.999,1749368862160.999,93.99,3.3,76.397,76.397,311.097,8.484,4.68,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,0.3,1.8,91.845,2.1,93.945,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:42.263000+00:00,1749368862.263,233.3,55.8,55.8,55.8,43.5202195,43.520218372,43.520222133,43.520225894,91.7,0.2,1.8,6525.99,4.1050811,4.105079012,4.105085971,4.10509293,2.5,-13.725,2.0,19.8,1749376062263.0,1749368862263.0,93.7,4.8,77.858,77.858,311.158,8.474,4.165,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,0.2,1.8,91.7,2.0,93.7,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:42.359000+00:00,1749368862.359,228.9,50.7,50.7,50.7,43.5202138,43.520212559,43.520216696,43.520220833,92.2,0.252,1.748,6526.954,4.1050721,4.105070138,4.105076678,4.105083218,2.5,-45.833,2.0,19.6,1749376062359.0,1749368862359.0,95.326,12.5,82.315,82.315,311.215,8.464,2.621,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,0.252,1.748,92.2,2.0,94.2,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:42.446000+00:00,1749368862.446,228.5,45.7,45.7,45.7,43.5202074,43.520206149,43.520210319,43.520214489,94.8,0.3,1.7,6527.971,4.1050631,4.10506115,4.10506765,4.10507415,2.5,-4.598,2.0,19.4,1749376062446.0,1749368862446.0,96.8,15.9,82.768,82.768,311.268,8.455,2.442,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,0.3,1.7,94.8,2.0,96.8,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:42.558000+00:00,1749368862.558,225.9,51.5,51.5,51.5,43.5202016,43.520200286,43.520204666,43.520209046,92.4,0.1,1.7,6529.003,4.1050531,4.10505123,4.105057463,4.105063696,2.5,-23.214,1.8,19.4,1749376062558.0,1749368862558.0,94.2,13.2,85.435,85.435,311.335,8.444,1.544,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,0.1,1.7,92.4,1.8,94.2,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:42.657000+00:00,1749368862.657,231.4,45.8,45.8,45.8,43.5201956,43.520194422,43.520198348,43.520202275,88.2,0.2,1.9,6530.069,4.1050428,4.105040765,4.105047548,4.105054331,2.5,55.001,2.1,19.2,1749376062657.999,1749368862657.999,90.3,3.8,79.995,79.995,311.395,8.434,3.336,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,0.2,1.9,88.2,2.1,90.3,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:42.759000+00:00,1749368862.759,231.4,30.1,30.1,30.1,43.5201906,43.520189422,43.520193348,43.520197275,83.5,0.2,2.153,6531.022,4.1050332,4.105031165,4.105037948,4.105044731,2.5,0.0,2.454,19.3,1749376062759.0,1749368862759.0,84.846,1.6,80.055,80.055,311.455,8.424,3.333,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,0.2,2.153,83.5,2.353,85.853,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:42.858000+00:00,1749368862.858,234.8,12.4,12.4,12.4,43.5201869,43.520185812,43.520189439,43.520193067,76.7,0.4,2.4,6531.942,4.105023,4.105020872,4.105027964,4.105035057,2.5,34.344,2.8,19.1,1749376062858.0,1749368862858.0,79.5,1.5,76.715,76.715,311.515,8.414,4.389,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,0.4,2.4,76.7,2.8,79.5,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:42.959000+00:00,1749368862.959,243.3,11.0,11.0,11.0,43.5201847,43.520183852,43.520186679,43.520189507,83.3,1.8,2.4,6532.824,4.1050125,4.105010174,4.105017928,4.105025681,2.5,84.158,4.2,19.0,1749376062959.0,1749368862959.0,87.5,3.5,68.275,68.275,311.575,8.404,7.033,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,1.8,2.4,83.3,4.2,87.5,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:43.055000+00:00,1749368863.055,253.6,15.7,15.7,15.7,43.5201831,43.520182567,43.520184344,43.520186121,86.769,4.2,2.543,6533.649,4.1050025,4.105000002,4.105008328,4.105016654,2.5,107.292,6.481,17.9,1749376063055.0,1749368863055.0,93.25,1.4,58.011,58.011,311.611,8.394,9.483,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,2.543,4.2,86.769,6.743,93.512,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:43.160000+00:00,1749368863.16,258.3,23.9,23.9,23.9,43.5201818,43.520181417,43.520182693,43.52018397,90.6,6.3,2.7,6534.397,4.1049934,4.10499085,4.104999349,4.105007848,2.5,44.34,9.0,17.2,1749376063160.999,1749368863160.999,99.6,-1.4,53.332,53.332,311.632,8.384,10.271,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,2.7,6.3,90.6,9.0,99.6,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:43.262000+00:00,1749368863.262,259.9,21.7,21.7,21.7,43.5201802,43.520179869,43.520180973,43.520182076,95.0,7.1,3.777,6535.067,4.1049854,4.104982837,4.104991381,4.104999926,2.5,15.841,9.82,15.9,1749376063262.0,1749368863262.0,106.726,-2.1,51.752,51.752,311.652,8.374,9.843,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,3.777,7.1,95.0,10.877,105.877,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:43.358000+00:00,1749368863.358,255.2,17.5,17.5,17.5,43.5201785,43.520178018,43.520179625,43.520181233,102.9,5.8,4.8,6535.763,4.1049771,4.104974583,4.104982974,4.104991365,2.5,-48.958,10.6,14.0,1749376063358.0,1749368863358.0,113.5,-1.0,56.472,56.472,311.672,8.364,7.733,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,4.8,5.8,102.9,10.6,113.5,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:43.457000+00:00,1749368863.457,254.1,7.9,7.9,7.9,43.520177,43.520176483,43.520178207,43.520179931,97.3,4.1,4.3,6536.444,4.1049689,4.104966396,4.104974743,4.10498309,2.5,-11.0,8.4,13.6,1749376063457.999,1749368863457.999,105.7,0.7,57.592,57.592,311.692,8.354,7.289,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,4.1,4.3,97.3,8.399999999999999,105.7,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:43.548000+00:00,1749368863.548,256.2,0.1,0.1,0.1,43.5201763,43.52017585,43.520177351,43.520178852,88.6,6.8,4.391,6537.126,4.1049605,4.104957971,4.1049664,4.104974829,2.5,23.077,11.039,13.6,1749376063548.999,1749368863548.999,107.126,0.4,55.51,55.51,311.71,8.345,7.701,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,4.391,6.8,88.6,11.191,99.791,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:43.657000+00:00,1749368863.657,264.0,-14.7,14.7,-14.7,43.520177,43.520176803,43.52017746,43.520178118,88.8,9.043,4.5,6537.745,4.1049529,4.104950311,4.104958942,4.104967574,2.5,71.56,14.2,13.3,1749376063657.999,1749368863657.999,108.833,4.8,47.732,47.732,311.732,8.334,8.946,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,4.5,9.043,88.8,13.543,102.343,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:43.757000+00:00,1749368863.757,276.7,-14.8,14.8,-14.8,43.5201786,43.52017882,43.520178086,43.520177352,93.3,11.1,6.0,6538.367,4.1049455,4.104942914,4.104951534,4.104960154,2.5,127.001,17.1,13.1,1749376063757.998,1749368863757.998,110.4,6.4,35.052,35.052,311.752,8.324,10.724,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,6.0,11.1,93.3,17.1,110.4,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:43.860000+00:00,1749368863.86,287.3,-10.7,10.7,-10.7,43.5201807,43.520181261,43.52017939,43.520177518,84.6,7.8,6.7,6538.986,4.1049384,4.104935914,4.104944201,4.104952487,2.5,103.919,14.5,12.1,1749376063860.0,1749368863860.0,99.1,8.1,24.472,24.472,311.772,8.314,11.013,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,6.7,7.8,84.6,14.5,99.1,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:43.959000+00:00,1749368863.959,292.5,-11.2,11.2,-11.2,43.5201822,43.520182923,43.520180514,43.520178106,76.3,4.6,6.8,6539.559,4.1049316,4.104929194,4.104937213,4.104945231,2.5,52.525,11.4,12.0,1749376063959.0,1749368863959.0,87.7,6.5,19.292,19.292,311.792,8.304,11.326,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,4.6,6.8,76.3,11.4,87.69999999999999,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:44.059000+00:00,1749368864.059,287.5,-22.9,22.9,-22.9,43.520184,43.520184568,43.520182675,43.520180783,71.9,4.2,6.1,6540.127,4.104925,4.104922517,4.104930794,4.104939072,2.5,-50.0,10.3,12.0,1749376064059.0,1749368864059.0,82.2,8.7,24.306,24.306,311.806,8.282,10.936,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,4.2,6.1,71.9,10.3,82.2,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:44.164000+00:00,1749368864.164,291.7,-27.7,27.7,-27.7,43.5201864,43.520187098,43.520184771,43.520182444,65.8,4.4,5.3,6540.688,4.1049189,4.104916481,4.104924545,4.104932609,2.5,40.0,9.7,12.7,1749376064164.0,1749368864164.0,75.5,11.1,20.116,20.116,311.816,8.251,11.925,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,4.4,5.3,65.8,9.7,75.5,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:44.263000+00:00,1749368864.263,298.7,-24.0,24.0,-24.0,43.5201892,43.520190107,43.520187084,43.520184062,60.3,3.3,5.2,6541.25,4.1049131,4.104910816,4.104918429,4.104926042,2.5,70.707,8.5,12.4,1749376064263.0,1749368864263.0,68.8,11.9,13.126,13.126,311.826,8.221,12.076,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,3.3,5.2,60.3,8.5,68.8,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:44.359000+00:00,1749368864.359,304.6,-32.1,32.1,,43.5201919,43.520192972,43.520189398,43.520185825,60.4,3.2,5.594,6541.812,4.1049072,4.104905057,4.104912201,4.104919345,2.5,61.458,9.485,12.1,1749376064359.0,1749368864359.0,70.572,4.9,7.236,7.236,311.836,8.192,12.004,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,3.2,5.594,60.4,8.794,69.194,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:44.457000+00:00,1749368864.457,302.9,-32.9,32.9,,43.5201947,43.520195726,43.520192307,43.520188889,61.9,4.5,6.0,6542.367,4.1049015,4.104899314,4.104906601,4.104913888,2.5,-17.172,10.5,11.8,1749376064457.999,1749368864457.999,72.4,2.7,8.946,8.946,311.846,8.163,11.656,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,4.5,6.0,61.9,10.5,72.4,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:44.559000+00:00,1749368864.559,304.9,-35.1,35.1,,43.5201976,43.52019868,43.520195079,43.520191479,62.95,6.4,5.1,6542.89,4.1048964,4.104894265,4.104901383,4.104908501,2.5,19.802,11.5,11.4,1749376064559.0,1749368864559.0,70.178,10.5,6.956,6.956,311.856,8.132,11.316,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,5.1,6.4,62.95,11.5,74.45,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:44.660000+00:00,1749368864.66,308.3,-40.2,40.2,,43.5202011,43.52020227,43.52019837,43.520194469,64.0,7.9,4.56,6543.462,4.1048912,4.104889157,4.104895968,4.104902779,2.5,33.663,10.588,11.1,1749376064660.0,1749368864660.0,67.956,19.4,3.566,3.566,311.866,8.102,11.079,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,4.56,7.9,64.0,12.46,76.46000000000001,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:44.749000+00:00,1749368864.749,313.1,-36.1,36.1,,43.5202051,43.52020639,43.52020209,43.52019779,61.0,7.3,4.083,6544.074,4.104886,4.104884099,4.104890436,4.104896773,2.5,53.933,9.784,10.9,1749376064749.0,1749368864749.0,65.998,18.8,-1.225,1.225,311.875,8.075,10.898,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,4.083,7.3,61.0,11.383,72.383,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:44.858000+00:00,1749368864.858,316.9,-34.1,34.1,,43.5202093,43.520210679,43.520206083,43.520201488,54.8,5.3,3.5,6544.718,4.1048805,4.104878721,4.104884651,4.104890581,2.5,34.862,8.8,11.0,1749376064858.0,1749368864858.0,63.6,21.4,-5.014,5.014,311.886,8.043,10.958,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,3.5,5.3,54.8,8.8,63.6,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:44.960000+00:00,1749368864.96,316.7,-36.7,36.7,,43.5202136,43.520214974,43.520210394,43.520205814,50.4,3.6,3.1,6545.393,4.1048746,4.104872814,4.104878767,4.104884719,2.5,-1.961,6.7,11.2,1749376064960.0,1749368864960.0,57.1,25.0,-4.804,4.804,311.896,8.012,11.161,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,3.1,3.6,50.4,6.7,57.1,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:45.063000+00:00,1749368865.063,315.5,-35.9,35.9,,43.5202176,43.520218947,43.520214458,43.520209969,53.9,2.5,4.9,6546.038,4.1048688,4.104866975,4.104873058,4.104879142,2.5,-11.651,7.4,12.5,1749376065063.0,1749368865063.0,61.3,25.1,-3.625,3.625,311.875,7.994,12.475,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,2.5,4.9,53.9,7.4,61.3,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:45.158000+00:00,1749368865.158,313.5,-35.0,35.0,,43.5202209,43.5202222,43.520217868,43.520213535,59.4,3.6,6.411,6546.608,4.1048634,4.104861511,4.104867807,4.104874102,2.5,-20.834,9.739,12.4,1749376065158.999,1749368865158.999,67.303,27.2,-1.664,1.664,311.836,7.984,12.395,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,3.6,6.411,59.4,10.011,69.411,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:45.260000+00:00,1749368865.26,310.0,-40.3,40.3,,43.5202239,43.520225114,43.520221068,43.520217023,64.399,4.2,8.0,6547.169,4.1048578,4.104855805,4.104862454,4.104869103,2.5,-34.653,12.2,11.1,1749376065260.0,1749368865260.0,73.619,25.1,1.796,1.796,311.796,7.974,11.095,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,4.2,8.0,64.399,12.2,76.599,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:45.359000+00:00,1749368865.359,306.3,-47.2,47.2,,43.5202269,43.520228018,43.520224292,43.520220566,69.3,4.7,7.05,6547.737,4.1048521,4.104850002,4.104856996,4.104863991,2.5,-37.374,12.35,11.2,1749376065359.0,1749368865359.0,79.809,20.0,5.456,5.456,311.756,7.964,11.149,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,4.7,7.05,69.3,11.75,81.05,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:45.457000+00:00,1749368865.457,306.3,-47.5,47.5,,43.5202312,43.520232318,43.520228592,43.520224866,73.5,6.4,6.1,6548.395,4.1048465,4.104844402,4.104851396,4.104858391,2.5,0.0,12.5,11.2,1749376065457.999,1749368865457.999,86.0,10.6,5.417,5.417,311.717,7.954,11.15,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,6.1,6.4,73.5,12.5,86.0,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:45.559000+00:00,1749368865.559,315.8,-42.4,42.4,,43.520236,43.520237354,43.520232842,43.52022833,78.9,5.541,5.241,6549.05,4.1048418,4.104839985,4.104846036,4.104852086,2.5,94.058,10.783,11.6,1749376065559.0,1749368865559.0,86.606,7.0,-4.124,4.124,311.676,7.944,11.57,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,5.241,5.541,78.9,10.782,89.682,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:45.657000+00:00,1749368865.657,324.8,-38.8,38.8,38.8,43.5202407,43.520242243,43.5202371,43.520231957,78.1,4.7,4.4,6549.691,4.1048372,4.104835699,4.104840702,4.104845705,2.5,90.91,9.1,11.9,1749376065657.999,1749368865657.999,87.2,7.8,-13.163,13.163,311.637,7.934,11.587,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,4.4,4.7,78.1,9.1,87.19999999999999,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:45.759000+00:00,1749368865.759,324.6,-38.5,38.5,38.5,43.5202457,43.520247239,43.520242109,43.520236979,78.9,3.0,4.9,6550.355,4.1048327,4.104831192,4.104836219,4.104841247,2.5,-1.98,7.9,12.2,1749376065759.0,1749368865759.0,86.8,9.6,-13.004,13.004,311.596,7.924,11.887,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,3.0,4.9,78.9,7.9,86.80000000000001,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:45.858000+00:00,1749368865.858,326.8,-50.3,50.3,50.3,43.5202507,43.52025228,43.520247014,43.520241748,84.5,4.8,9.3,6551.01,4.1048284,4.104826974,4.104831727,4.104836479,2.5,22.222,14.1,12.5,1749376065858.0,1749368865858.0,98.6,17.4,-15.243,15.243,311.557,7.914,12.06,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,4.8,9.3,84.5,14.1,98.6,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:45.948000+00:00,1749368865.948,328.2,-53.6,53.6,53.6,43.5202551,43.520256705,43.520251356,43.520246007,85.4,5.3,10.7,6551.61,4.1048241,4.104822728,4.104827301,4.104831875,2.5,15.385,16.0,12.5,1749376065948.998,1749368865948.998,101.4,20.8,-16.68,16.68,311.52,7.905,11.974,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,5.3,10.7,85.4,16.0,101.4,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:46.073000+00:00,1749368866.073,324.8,-50.6,50.6,50.6,43.52026,43.520261543,43.5202564,43.520251257,86.114,5.258,9.7,6552.279,4.1048193,4.104817799,4.104822802,4.104827805,2.5,-27.2,14.917,12.6,1749376066073.998,1749368866073.998,101.442,11.7,-13.367,13.367,311.433,7.893,12.259,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,5.258,9.7,86.114,14.957999999999998,101.072,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:46.158000+00:00,1749368866.158,324.7,-45.6,45.6,45.6,43.5202653,43.520266841,43.520261705,43.520256568,86.6,5.23,8.971,6552.967,4.1048149,4.104813395,4.104818411,4.104823426,2.5,-1.176,14.18,12.6,1749376066158.999,1749368866158.999,101.47,8.9,-13.343,13.343,311.357,7.884,12.26,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,5.23,8.971,86.6,14.201,100.801,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:46.249000+00:00,1749368866.249,329.5,-41.5,41.5,41.5,43.5202704,43.520272027,43.520266604,43.520261182,88.1,5.2,8.2,6553.677,4.1048096,4.104808279,4.104812683,4.104817088,2.5,53.333,13.4,12.7,1749376066249.0,1749368866249.0,101.5,11.2,-18.224,18.224,311.276,7.875,12.063,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,5.2,8.2,88.1,13.4,101.5,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:46.359000+00:00,1749368866.359,322.3,-51.3,51.3,51.3,43.5202751,43.520276594,43.520271614,43.520266635,90.0,3.4,7.305,6554.313,4.1048051,4.104803508,4.104808815,4.104814123,2.5,-65.455,10.979,12.7,1749376066359.0,1749368866359.0,97.763,11.7,-11.123,11.123,311.177,7.864,12.461,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,3.4,7.305,90.0,10.705,100.705,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08 07:47:46.457000+00:00,1749368866.457,325.6,-53.9,53.9,53.9,43.5202802,43.520281758,43.520276565,43.520271372,85.6,2.3,6.5,6555.005,4.1048002,4.104798729,4.104803632,4.104808536,2.5,33.334,8.8,12.7,1749376066457.999,1749368866457.999,94.4,12.1,-14.512,14.512,311.088,7.854,12.295,08_06_2025_Run1,Karl,Karl Maeder,1,Tack,14.0,1749368859.859,1749368873.859,2.3,6.5,85.6,8.8,94.4,,,,,,,,,,,,,,,,,,,,,,,
